run_id,machine_id,cell,mode,death_q,threads,N,bytes_per_particle,trial,ns_frame,ns_particle
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.5,1,65000,68,0,1776891.5,27.3368
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.5,1,65000,68,1,1775216.0,27.3110
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.5,1,65000,68,2,1774020.0,27.2926
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.5,1,262000,68,0,7177711.7,27.3958
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.5,1,262000,68,1,7171981.7,27.3740
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.5,1,262000,68,2,7182950.4,27.4158
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.5,1,1000000,68,0,27403126.0,27.4031
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.5,1,1000000,68,1,27365981.9,27.3660
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.5,1,1000000,68,2,27367678.3,27.3677
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.5,1,4000000,68,0,109379730.8,27.3449
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.5,1,4000000,68,1,109499945.0,27.3750
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.5,1,4000000,68,2,109454856.0,27.3637
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.75,1,4000,68,0,94502.9,23.6257
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.75,1,4000,68,1,76039.8,19.0099
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.75,1,4000,68,2,61022.1,15.2555
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.75,1,16000,68,0,192855.2,12.0535
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.75,1,16000,68,1,179244.8,11.2028
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.75,1,16000,68,2,179245.4,11.2028
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.75,1,65000,68,0,737797.3,11.3507
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.75,1,65000,68,1,739096.0,11.3707
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.75,1,65000,68,2,739568.8,11.3780
