run_id,machine_id,cell,death_q,checked
20260801T185156Z-minibits-b7641c0e-513db44,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,0.01,checked=PASS
20260801T185156Z-minibits-b7641c0e-513db44,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,0.05,checked=PASS
20260801T185156Z-minibits-b7641c0e-513db44,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,0.25,checked=PASS
20260801T185156Z-minibits-b7641c0e-513db44,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,0.01,checked=PASS
20260801T185156Z-minibits-b7641c0e-513db44,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,0.05,checked=PASS
