run_id,machine_id,cell,mode,death_q,threads,N,bytes_per_particle,trial,ns_frame,ns_particle
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.05,1,4000,68,1,58711.7,14.6779
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.05,1,4000,68,2,48998.5,12.2496
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.05,1,16000,68,0,148043.3,9.2527
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.05,1,16000,68,1,133416.3,8.3385
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.05,1,16000,68,2,133201.3,8.3251
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.05,1,65000,68,0,537084.8,8.2628
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.05,1,65000,68,1,548468.1,8.4380
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.05,1,65000,68,2,547350.8,8.4208
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.05,1,262000,68,0,2268842.7,8.6597
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.05,1,262000,68,1,2192039.0,8.3666
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.05,1,262000,68,2,2199902.1,8.3966
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.05,1,1000000,68,0,8328868.1,8.3289
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.05,1,1000000,68,1,8310733.1,8.3107
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.05,1,1000000,68,2,8313071.9,8.3131
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.05,1,4000000,68,0,33283907.1,8.3210
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.05,1,4000000,68,1,33397892.9,8.3495
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.05,1,4000000,68,2,33653062.3,8.4133
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.25,1,4000,68,0,44299.4,11.0748
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.25,1,4000,68,1,44406.9,11.1017
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.25,1,4000,68,2,44261.3,11.0653
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.25,1,16000,68,0,177515.0,11.0947
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.25,1,16000,68,1,176337.3,11.0211
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.25,1,16000,68,2,175507.5,10.9692
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.25,1,65000,68,0,722238.5,11.1114
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.25,1,65000,68,1,729603.5,11.2247
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.25,1,65000,68,2,723940.2,11.1375
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.25,1,262000,68,0,2916505.0,11.1317
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.25,1,262000,68,1,2905019.8,11.0879
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.25,1,262000,68,2,2895710.8,11.0523
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.25,1,1000000,68,0,11167902.9,11.1679
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.25,1,1000000,68,1,11267303.5,11.2673
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.25,1,1000000,68,2,11121595.0,11.1216
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.25,1,4000000,68,0,44477181.5,11.1193
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.25,1,4000000,68,1,44728280.6,11.1821
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-simple,frame,0.25,1,4000000,68,2,44438354.0,11.1096
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.01,1,4000,68,0,50378.1,12.5945
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.01,1,4000,68,1,47121.7,11.7804
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.01,1,4000,68,2,44975.2,11.2438
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.01,1,16000,68,0,127452.9,7.9658
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.01,1,16000,68,1,96988.5,6.0618
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.01,1,16000,68,2,84320.6,5.2700
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.01,1,65000,68,0,333346.3,5.1284
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.01,1,65000,68,1,343932.9,5.2913
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.01,1,65000,68,2,344837.5,5.3052
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.01,1,262000,68,0,1321688.5,5.0446
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.01,1,262000,68,1,1357193.8,5.1801
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.01,1,262000,68,2,1351758.1,5.1594
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.01,1,1000000,68,0,4993356.3,4.9934
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.01,1,1000000,68,1,5063581.3,5.0636
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.01,1,1000000,68,2,5065888.3,5.0659
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.01,1,4000000,68,0,19637249.6,4.9093
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.01,1,4000000,68,1,20205014.8,5.0513
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.01,1,4000000,68,2,20213887.1,5.0535
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.05,1,4000,68,0,45815.8,11.4540
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.05,1,4000,68,1,39852.9,9.9632
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.05,1,4000,68,2,35116.9,8.7792
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.05,1,16000,68,0,112442.9,7.0277
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.05,1,16000,68,1,95408.3,5.9630
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.05,1,16000,68,2,94437.3,5.9023
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.05,1,65000,68,0,378943.8,5.8299
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.05,1,65000,68,1,382125.2,5.8788
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.05,1,65000,68,2,381508.5,5.8694
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.05,1,262000,68,0,1509741.7,5.7624
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.05,1,262000,68,1,1520945.6,5.8051
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.05,1,262000,68,2,1520898.5,5.8050
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.05,1,1000000,68,0,5758744.4,5.7587
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.05,1,1000000,68,1,5813824.0,5.8138
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.05,1,1000000,68,2,5796988.8,5.7970
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.05,1,4000000,68,0,22885623.5,5.7214
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.05,1,4000000,68,1,23078702.3,5.7697
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.05,1,4000000,68,2,23137093.8,5.7843
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.25,1,4000,68,0,60685.6,15.1714
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.25,1,4000,68,1,56398.5,14.0996
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.25,1,4000,68,2,46165.6,11.5414
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.25,1,16000,68,0,143497.1,8.9686
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.25,1,16000,68,1,127655.0,7.9784
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.25,1,16000,68,2,128624.6,8.0390
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.25,1,65000,68,0,524211.7,8.0648
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.25,1,65000,68,1,523021.0,8.0465
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.25,1,65000,68,2,524467.1,8.0687
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.25,1,262000,68,0,2155221.5,8.2260
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.25,1,262000,68,1,2113550.2,8.0670
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.25,1,262000,68,2,2128410.0,8.1237
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.25,1,1000000,68,0,8105880.0,8.1059
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.25,1,1000000,68,1,8142708.5,8.1427
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.25,1,1000000,68,2,8125757.9,8.1258
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.25,1,4000000,68,0,32531148.8,8.1328
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.25,1,4000000,68,1,32530803.8,8.1327
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.25,1,4000000,68,2,32487728.1,8.1219
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.01,1,4000,68,0,33659.0,8.4147
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.01,1,4000,68,1,33454.2,8.3635
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.01,1,4000,68,2,33676.9,8.4192
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.01,1,16000,68,0,129872.3,8.1170
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.01,1,16000,68,1,130023.8,8.1265
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.01,1,16000,68,2,129249.6,8.0781
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.01,1,65000,68,0,518635.2,7.9790
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.01,1,65000,68,1,515286.5,7.9275
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.01,1,65000,68,2,514304.8,7.9124
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.01,1,262000,68,0,2072224.2,7.9093
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.01,1,262000,68,1,2087979.6,7.9694
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.01,1,262000,68,2,2059092.3,7.8591
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.01,1,1000000,68,0,7810783.5,7.8108
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.01,1,1000000,68,1,7867219.4,7.8672
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.01,1,1000000,68,2,7851111.0,7.8511
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.01,1,4000000,68,0,31479690.0,7.8699
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.01,1,4000000,68,1,31662902.7,7.9157
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.01,1,4000000,68,2,31705833.3,7.9265
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.05,1,4000,68,0,37727.9,9.4320
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.05,1,4000,68,1,35517.9,8.8795
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.05,1,4000,68,2,36199.4,9.0498
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.05,1,16000,68,0,140234.2,8.7646
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.05,1,16000,68,1,138272.1,8.6420
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.05,1,16000,68,2,138265.2,8.6416
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.05,1,65000,68,0,556104.0,8.5554
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.05,1,65000,68,1,558943.8,8.5991
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.05,1,65000,68,2,558428.8,8.5912
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.05,1,262000,68,0,2264480.4,8.6431
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.05,1,262000,68,1,2235999.4,8.5343
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.05,1,262000,68,2,2263976.0,8.6411
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.05,1,1000000,68,0,8532826.0,8.5328
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.05,1,1000000,68,1,8584684.6,8.5847
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.05,1,1000000,68,2,8598595.8,8.5986
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.05,1,4000000,68,0,34225946.3,8.5565
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.05,1,4000000,68,1,34280505.8,8.5701
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.05,1,4000000,68,2,34278018.1,8.5695
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.25,1,4000,68,0,56102.9,14.0257
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.25,1,4000,68,1,50730.0,12.6825
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.25,1,4000,68,2,47493.5,11.8734
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.25,1,16000,68,0,178040.4,11.1275
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.25,1,16000,68,1,178270.6,11.1419
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.25,1,16000,68,2,178674.8,11.1672
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.25,1,65000,68,0,736061.7,11.3240
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.25,1,65000,68,1,732177.1,11.2643
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.25,1,65000,68,2,724673.1,11.1488
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.25,1,262000,68,0,2944292.3,11.2378
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.25,1,262000,68,1,2953011.7,11.2710
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.25,1,262000,68,2,2929680.0,11.1820
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.25,1,1000000,68,0,11238770.8,11.2388
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.25,1,1000000,68,1,11203774.2,11.2038
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.25,1,1000000,68,2,11232051.7,11.2321
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.25,1,4000000,68,0,45075991.0,11.2690
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.25,1,4000000,68,1,45024437.9,11.2561
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-scalar.w2-simple,frame,0.25,1,4000000,68,2,45023559.0,11.2559
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec-par.w2-simple,frame,0.01,1,4000,69,0,38285.6,9.5714
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec-par.w2-simple,frame,0.01,1,4000,69,1,36581.0,9.1453
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec-par.w2-simple,frame,0.01,1,4000,69,2,35013.3,8.7533
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec-par.w2-simple,frame,0.01,1,16000,69,0,131482.5,8.2177
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec-par.w2-simple,frame,0.01,1,16000,69,1,129288.1,8.0805
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec-par.w2-simple,frame,0.01,1,16000,69,2,130353.5,8.1471
20260801T200454Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec-par.w2-simple,frame,0.01,1,65000,69,0,519011.3,7.9848
